country,date,Unnamed: 0,Confirmed,Deaths,Recovered,name,pop2020,PercentOfPopulationConfirmedDecimal,PercentOfPopulationConfirmed,MortalityDecimal,MortalityPercent,active,PercentOfPopulationActiveDecimal,PercentOfPopulationActive,PercentOfPopulationRecoveredDecimal,PercentOfPopulationRecovered,days1
Georgia,2020-03-02,1244,3.0,0.0,0.0,Georgia,3989.167,7.520367034019884e-07,7.520367034019884e-05,0.0,0.0,3.0,7.520367034019884e-07,7.520367034019884e-05,0.0,0.0,6
Georgia,2020-03-03,1321,3.0,0.0,0.0,Georgia,3989.167,7.520367034019884e-07,7.520367034019884e-05,0.0,0.0,3.0,7.520367034019884e-07,7.520367034019884e-05,0.0,0.0,7
Georgia,2020-03-04,1401,3.0,0.0,0.0,Georgia,3989.167,7.520367034019884e-07,7.520367034019884e-05,0.0,0.0,3.0,7.520367034019884e-07,7.520367034019884e-05,0.0,0.0,8
Georgia,2020-03-05,1488,4.0,0.0,0.0,Georgia,3989.167,1.0027156045359849e-06,0.00010027156045359846,0.0,0.0,4.0,1.0027156045359849e-06,0.00010027156045359846,0.0,0.0,9
Georgia,2020-03-06,1582,4.0,0.0,0.0,Georgia,3989.167,1.0027156045359849e-06,0.00010027156045359846,0.0,0.0,4.0,1.0027156045359849e-06,0.00010027156045359846,0.0,0.0,10
Georgia,2020-03-07,1682,4.0,0.0,0.0,Georgia,3989.167,1.0027156045359849e-06,0.00010027156045359846,0.0,0.0,4.0,1.0027156045359849e-06,0.00010027156045359846,0.0,0.0,11
Georgia,2020-03-08,1786,13.0,0.0,0.0,Georgia,3989.167,3.25882571474195e-06,0.000325882571474195,0.0,0.0,13.0,3.25882571474195e-06,0.000325882571474195,0.0,0.0,12
Georgia,2020-03-09,1897,15.0,0.0,0.0,Georgia,3989.167,3.7601835170099427e-06,0.00037601835170099416,0.0,0.0,15.0,3.7601835170099427e-06,0.00037601835170099416,0.0,0.0,13
Georgia,2020-03-10,2010,15.0,0.0,0.0,Georgia,3989.167,3.7601835170099427e-06,0.00037601835170099416,0.0,0.0,15.0,3.7601835170099427e-06,0.00037601835170099416,0.0,0.0,14
Georgia,2020-03-11,2128,24.0,0.0,0.0,Georgia,3989.167,6.016293627215907e-06,0.0006016293627215907,0.0,0.0,24.0,6.016293627215907e-06,0.0006016293627215907,0.0,0.0,15
Georgia,2020-03-12,2245,24.0,0.0,0.0,Georgia,3989.167,6.016293627215907e-06,0.0006016293627215907,0.0,0.0,24.0,6.016293627215907e-06,0.0006016293627215907,0.0,0.0,16
Georgia,2020-03-13,2367,25.0,0.0,0.0,Georgia,3989.167,6.266972528349904e-06,0.0006266972528349903,0.0,0.0,25.0,6.266972528349904e-06,0.0006266972528349903,0.0,0.0,17
Georgia,2020-03-14,2495,30.0,0.0,0.0,Georgia,3989.167,7.5203670340198855e-06,0.0007520367034019883,0.0,0.0,30.0,7.5203670340198855e-06,0.0007520367034019883,0.0,0.0,18
Georgia,2020-03-15,2640,33.0,0.0,0.0,Georgia,3989.167,8.272403737421872e-06,0.0008272403737421872,0.0,0.0,33.0,8.272403737421872e-06,0.0008272403737421872,0.0,0.0,19
Germany,2020-01-28,86,4.0,0.0,0.0,Germany,83783.942,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,4.0,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,1
Germany,2020-01-29,105,4.0,0.0,0.0,Germany,83783.942,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,4.0,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,2
Germany,2020-01-30,125,4.0,0.0,0.0,Germany,83783.942,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,4.0,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,3
Germany,2020-01-31,147,5.0,0.0,0.0,Germany,83783.942,5.967730666098285e-08,5.9677306660982835e-06,0.0,0.0,5.0,5.967730666098285e-08,5.9677306660982835e-06,0.0,0.0,4
Germany,2020-02-01,173,8.0,0.0,0.0,Germany,83783.942,9.548369065757256e-08,9.548369065757255e-06,0.0,0.0,8.0,9.548369065757256e-08,9.548369065757255e-06,0.0,0.0,5
Germany,2020-02-02,200,10.0,0.0,0.0,Germany,83783.942,1.193546133219657e-07,1.1935461332196567e-05,0.0,0.0,10.0,1.193546133219657e-07,1.1935461332196567e-05,0.0,0.0,6
Germany,2020-02-03,227,12.0,0.0,0.0,Germany,83783.942,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,12.0,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,7
Germany,2020-02-04,255,12.0,0.0,0.0,Germany,83783.942,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,12.0,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,8
Germany,2020-02-05,283,12.0,0.0,0.0,Germany,83783.942,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,12.0,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,9
Germany,2020-02-06,311,12.0,0.0,0.0,Germany,83783.942,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,12.0,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,10
Germany,2020-02-07,339,13.0,0.0,0.0,Germany,83783.942,1.551609973185554e-07,1.5516099731855538e-05,0.0,0.0,13.0,1.551609973185554e-07,1.5516099731855538e-05,0.0,0.0,11
Germany,2020-02-08,368,13.0,0.0,0.0,Germany,83783.942,1.551609973185554e-07,1.5516099731855538e-05,0.0,0.0,13.0,1.551609973185554e-07,1.5516099731855538e-05,0.0,0.0,12
Germany,2020-02-09,397,14.0,0.0,0.0,Germany,83783.942,1.6709645865075196e-07,1.6709645865075196e-05,0.0,0.0,14.0,1.6709645865075196e-07,1.6709645865075196e-05,0.0,0.0,13
Germany,2020-02-10,426,14.0,0.0,0.0,Germany,83783.942,1.6709645865075196e-07,1.6709645865075196e-05,0.0,0.0,14.0,1.6709645865075196e-07,1.6709645865075196e-05,0.0,0.0,14
Germany,2020-02-11,455,16.0,0.0,0.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,16.0,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,15
Germany,2020-02-12,484,16.0,0.0,0.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,16.0,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,16
Germany,2020-02-13,513,16.0,0.0,1.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,15.0,1.7903191998294852e-07,1.909673813151451e-05,1.1935461332196568e-08,1.1935461332196569e-06,17
Germany,2020-02-14,543,16.0,0.0,1.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,15.0,1.7903191998294852e-07,1.909673813151451e-05,1.1935461332196568e-08,1.1935461332196569e-06,18
Germany,2020-02-15,573,16.0,0.0,1.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,15.0,1.7903191998294852e-07,1.909673813151451e-05,1.1935461332196568e-08,1.1935461332196569e-06,19
Germany,2020-02-16,603,16.0,0.0,1.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,15.0,1.7903191998294852e-07,1.909673813151451e-05,1.1935461332196568e-08,1.1935461332196569e-06,20
Germany,2020-02-17,633,16.0,0.0,1.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,15.0,1.7903191998294852e-07,1.909673813151451e-05,1.1935461332196568e-08,1.1935461332196569e-06,21
Germany,2020-02-18,663,16.0,0.0,12.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,4.0,4.774184532878627e-08,1.909673813151451e-05,1.4322553598635882e-07,1.4322553598635882e-05,22
Germany,2020-02-19,693,16.0,0.0,12.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,4.0,4.774184532878627e-08,1.909673813151451e-05,1.4322553598635882e-07,1.4322553598635882e-05,23
Germany,2020-02-20,724,16.0,0.0,12.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,4.0,4.774184532878627e-08,1.909673813151451e-05,1.4322553598635882e-07,1.4322553598635882e-05,24
Germany,2020-02-21,755,16.0,0.0,14.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,2.0,2.3870922664393136e-08,1.909673813151451e-05,1.6709645865075196e-07,1.6709645865075196e-05,25
Germany,2020-02-22,788,16.0,0.0,14.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,2.0,2.3870922664393136e-08,1.909673813151451e-05,1.6709645865075196e-07,1.6709645865075196e-05,26
Germany,2020-02-23,821,16.0,0.0,14.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,2.0,2.3870922664393136e-08,1.909673813151451e-05,1.6709645865075196e-07,1.6709645865075196e-05,27
Germany,2020-02-24,857,16.0,0.0,14.0,Germany,83783.942,1.9096738131514512e-07,1.909673813151451e-05,0.0,0.0,2.0,2.3870922664393136e-08,1.909673813151451e-05,1.6709645865075196e-07,1.6709645865075196e-05,28
Germany,2020-02-25,898,17.0,0.0,14.0,Germany,83783.942,2.0290284264734168e-07,2.0290284264734165e-05,0.0,0.0,3.0,3.58063839965897e-08,2.0290284264734165e-05,1.6709645865075196e-07,1.6709645865075196e-05,29
Germany,2020-02-26,942,27.0,0.0,15.0,Germany,83783.942,3.2225745596930735e-07,3.222574559693074e-05,0.0,0.0,12.0,1.4322553598635882e-07,3.222574559693074e-05,1.7903191998294852e-07,1.7903191998294848e-05,30
Germany,2020-02-27,993,46.0,0.0,16.0,Germany,83783.942,5.490312212810422e-07,5.490312212810422e-05,0.0,0.0,30.0,3.5806383996589705e-07,5.490312212810422e-05,1.9096738131514512e-07,1.909673813151451e-05,31
Germany,2020-02-28,1048,48.0,0.0,16.0,Germany,83783.942,5.729021439454353e-07,5.729021439454353e-05,0.0,0.0,32.0,3.8193476263029023e-07,5.729021439454353e-05,1.9096738131514512e-07,1.909673813151451e-05,32
Germany,2020-02-29,1108,79.0,0.0,16.0,Germany,83783.942,9.429014452435287e-07,9.429014452435289e-05,0.0,0.0,63.0,7.519340639283837e-07,9.429014452435289e-05,1.9096738131514512e-07,1.909673813151451e-05,33
Germany,2020-03-01,1176,130.0,0.0,16.0,Germany,83783.942,1.5516099731855542e-06,0.0001551609973185554,0.0,0.0,114.0,1.360642591870409e-06,0.0001551609973185554,1.9096738131514512e-07,1.909673813151451e-05,34
Germany,2020-03-02,1245,159.0,0.0,16.0,Germany,83783.942,1.8977383518192542e-06,0.00018977383518192545,0.0,0.0,143.0,1.706770970504109e-06,0.00018977383518192545,1.9096738131514512e-07,1.909673813151451e-05,35
Germany,2020-03-03,1322,196.0,0.0,16.0,Germany,83783.942,2.3393504211105273e-06,0.00023393504211105268,0.0,0.0,180.0,2.1483830397953818e-06,0.00023393504211105268,1.9096738131514512e-07,1.909673813151451e-05,36
Germany,2020-03-04,1402,262.0,0.0,16.0,Germany,83783.942,3.1270908690355007e-06,0.00031270908690355016,0.0,0.0,246.0,2.9361234877203565e-06,0.00031270908690355016,1.9096738131514512e-07,1.909673813151451e-05,37
Germany,2020-03-05,1489,482.0,0.0,16.0,Germany,83783.942,5.752892362118746e-06,0.0005752892362118746,0.0,0.0,466.0,5.561924980803601e-06,0.0005752892362118746,1.9096738131514512e-07,1.909673813151451e-05,38
Germany,2020-03-06,1583,670.0,0.0,17.0,Germany,83783.942,7.996759092571701e-06,0.0007996759092571701,0.0,0.0,653.0,7.793856249924359e-06,0.0007996759092571701,2.0290284264734168e-07,2.0290284264734165e-05,39
Germany,2020-03-07,1683,799.0,0.0,18.0,Germany,83783.942,9.536433604425058e-06,0.0009536433604425057,0.0,0.0,781.0,9.32159530044552e-06,0.0009536433604425057,2.1483830397953825e-07,2.1483830397953824e-05,40
Germany,2020-03-08,1787,1040.0,0.0,18.0,Germany,83783.942,1.2412879785484433e-05,0.0012412879785484432,0.0,0.0,1022.0,1.2198041481504893e-05,0.0012412879785484432,2.1483830397953825e-07,2.1483830397953824e-05,41
Germany,2020-03-09,1898,1176.0,2.0,18.0,Germany,83783.942,1.4036102526663165e-05,0.0014036102526663165,0.0017006802721088435,0.17006802721088435,1158.0,1.3821264222683624e-05,0.0014036102526663165,2.1483830397953825e-07,2.1483830397953824e-05,42
Germany,2020-03-10,2011,1457.0,2.0,18.0,Germany,83783.942,1.73899671610104e-05,0.00173899671610104,0.0013726835964310224,0.13726835964310227,1439.0,1.717512885703086e-05,0.00173899671610104,2.1483830397953825e-07,2.1483830397953824e-05,43
Germany,2020-03-11,2129,1908.0,3.0,25.0,Germany,83783.942,2.2772860221831048e-05,0.002277286022183105,0.0015723270440251573,0.15723270440251574,1883.0,2.2474473688526136e-05,0.002277286022183105,2.983865333049142e-07,2.983865333049142e-05,44
Germany,2020-03-12,2246,2078.0,3.0,25.0,Germany,83783.942,2.480188864830447e-05,0.0024801888648304468,0.0014436958614051972,0.14436958614051973,2053.0,2.4503502114999555e-05,0.0024801888648304468,2.983865333049142e-07,2.983865333049142e-05,45
Germany,2020-03-13,2368,3675.0,7.0,46.0,Germany,83783.942,4.386282039582239e-05,0.004386282039582239,0.0019047619047619048,0.19047619047619047,3629.0,4.331378917454135e-05,0.004386282039582239,5.490312212810422e-07,5.490312212810422e-05,46
Germany,2020-03-14,2496,4585.0,9.0,46.0,Germany,83783.942,5.472409020812127e-05,0.005472409020812127,0.001962922573609597,0.19629225736095968,4539.0,5.417505898684022e-05,0.005472409020812127,5.490312212810422e-07,5.490312212810422e-05,47
Germany,2020-03-15,2641,5795.0,11.0,46.0,Germany,83783.942,6.916599842007911e-05,0.006916599842007911,0.0018981880931837794,0.1898188093183779,5749.0,6.861696719879807e-05,0.006916599842007911,5.490312212810422e-07,5.490312212810422e-05,48
Ghana,2020-03-14,2497,3.0,0.0,0.0,Ghana,31072.94,9.654702773538648e-08,9.654702773538648e-06,0.0,0.0,3.0,9.654702773538648e-08,9.654702773538648e-06,0.0,0.0,1
Ghana,2020-03-15,2642,6.0,0.0,0.0,Ghana,31072.94,1.9309405547077293e-07,1.9309405547077292e-05,0.0,0.0,6.0,1.9309405547077293e-07,1.9309405547077292e-05,0.0,0.0,2
Gibraltar,2020-03-04,1403,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1.0,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1
Gibraltar,2020-03-05,1490,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1.0,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,2
Gibraltar,2020-03-06,1584,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1.0,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,3
Gibraltar,2020-03-07,1684,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1.0,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,4
Gibraltar,2020-03-08,1788,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1.0,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,5
Gibraltar,2020-03-09,1899,1.0,0.0,0.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,1.0,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,6
Gibraltar,2020-03-10,2012,1.0,0.0,1.0,Gibraltar,33.691,2.9681517319165355e-05,0.002968151731916536,0.0,0.0,0.0,0.0,0.002968151731916536,2.9681517319165355e-05,0.002968151731916536,7
Greece,2020-02-26,943,1.0,0.0,0.0,Greece,10423.054,9.594117040936374e-08,9.594117040936369e-06,0.0,0.0,1.0,9.594117040936374e-08,9.594117040936369e-06,0.0,0.0,1
Greece,2020-02-27,994,3.0,0.0,0.0,Greece,10423.054,2.878235112280911e-07,2.878235112280911e-05,0.0,0.0,3.0,2.878235112280911e-07,2.878235112280911e-05,0.0,0.0,2
Greece,2020-02-28,1049,4.0,0.0,0.0,Greece,10423.054,3.8376468163745495e-07,3.8376468163745475e-05,0.0,0.0,4.0,3.8376468163745495e-07,3.8376468163745475e-05,0.0,0.0,3
Greece,2020-02-29,1109,4.0,0.0,0.0,Greece,10423.054,3.8376468163745495e-07,3.8376468163745475e-05,0.0,0.0,4.0,3.8376468163745495e-07,3.8376468163745475e-05,0.0,0.0,4
Greece,2020-03-01,1177,7.0,0.0,0.0,Greece,10423.054,6.715881928655459e-07,6.71588192865546e-05,0.0,0.0,7.0,6.715881928655459e-07,6.71588192865546e-05,0.0,0.0,5
Greece,2020-03-02,1246,7.0,0.0,0.0,Greece,10423.054,6.715881928655459e-07,6.71588192865546e-05,0.0,0.0,7.0,6.715881928655459e-07,6.71588192865546e-05,0.0,0.0,6
Greece,2020-03-03,1323,7.0,0.0,0.0,Greece,10423.054,6.715881928655459e-07,6.71588192865546e-05,0.0,0.0,7.0,6.715881928655459e-07,6.71588192865546e-05,0.0,0.0,7
Greece,2020-03-04,1404,9.0,0.0,0.0,Greece,10423.054,8.634705336842736e-07,8.634705336842733e-05,0.0,0.0,9.0,8.634705336842736e-07,8.634705336842733e-05,0.0,0.0,8
Greece,2020-03-05,1491,31.0,0.0,0.0,Greece,10423.054,2.9741762826902747e-06,0.0002974176282690275,0.0,0.0,31.0,2.9741762826902747e-06,0.0002974176282690275,0.0,0.0,9
Greece,2020-03-06,1585,45.0,0.0,0.0,Greece,10423.054,4.317352668421367e-06,0.00043173526684213664,0.0,0.0,45.0,4.317352668421367e-06,0.00043173526684213664,0.0,0.0,10
Greece,2020-03-07,1685,46.0,0.0,0.0,Greece,10423.054,4.4132938388307306e-06,0.00044132938388307313,0.0,0.0,46.0,4.4132938388307306e-06,0.00044132938388307313,0.0,0.0,11
Greece,2020-03-08,1789,73.0,0.0,0.0,Greece,10423.054,7.003705439883551e-06,0.0007003705439883551,0.0,0.0,73.0,7.003705439883551e-06,0.0007003705439883551,0.0,0.0,12
Greece,2020-03-09,1900,73.0,0.0,0.0,Greece,10423.054,7.003705439883551e-06,0.0007003705439883551,0.0,0.0,73.0,7.003705439883551e-06,0.0007003705439883551,0.0,0.0,13
Greece,2020-03-10,2013,89.0,0.0,0.0,Greece,10423.054,8.53876416643337e-06,0.000853876416643337,0.0,0.0,89.0,8.53876416643337e-06,0.000853876416643337,0.0,0.0,14
Greece,2020-03-11,2130,99.0,1.0,0.0,Greece,10423.054,9.498175870527009e-06,0.0009498175870527008,0.010101010101010102,1.0101010101010102,99.0,9.498175870527009e-06,0.0009498175870527008,0.0,0.0,15
Greece,2020-03-12,2247,99.0,1.0,0.0,Greece,10423.054,9.498175870527009e-06,0.0009498175870527008,0.010101010101010102,1.0101010101010102,99.0,9.498175870527009e-06,0.0009498175870527008,0.0,0.0,16
Greece,2020-03-13,2369,190.0,1.0,0.0,Greece,10423.054,1.8228822377779104e-05,0.0018228822377779105,0.005263157894736842,0.5263157894736842,190.0,1.8228822377779104e-05,0.0018228822377779105,0.0,0.0,17
Greece,2020-03-14,2498,228.0,3.0,8.0,Greece,10423.054,2.1874586853334924e-05,0.0021874586853334924,0.013157894736842105,1.3157894736842104,220.0,2.1107057490060014e-05,0.0021874586853334924,7.675293632749097e-07,7.675293632749095e-05,18
Greece,2020-03-15,2643,331.0,4.0,8.0,Greece,10423.054,3.1756527405499385e-05,0.003175652740549939,0.012084592145015106,1.2084592145015105,323.0,3.098899804222448e-05,0.003175652740549939,7.675293632749097e-07,7.675293632749095e-05,19
Guadeloupe,2020-03-13,2370,1.0,0.0,0.0,Guadeloupe,400.124,2.4992252401755457e-06,0.0002499225240175546,0.0,0.0,1.0,2.4992252401755457e-06,0.0002499225240175546,0.0,0.0,1
Guadeloupe,2020-03-14,2499,1.0,0.0,0.0,Guadeloupe,400.124,2.4992252401755457e-06,0.0002499225240175546,0.0,0.0,1.0,2.4992252401755457e-06,0.0002499225240175546,0.0,0.0,2
Guadeloupe,2020-03-15,2644,3.0,0.0,0.0,Guadeloupe,400.124,7.497675720526637e-06,0.0007497675720526637,0.0,0.0,3.0,7.497675720526637e-06,0.0007497675720526637,0.0,0.0,3
Guatemala,2020-03-14,2500,1.0,0.0,0.0,Guatemala,17915.568,5.581737626180762e-08,5.581737626180761e-06,0.0,0.0,1.0,5.581737626180762e-08,5.581737626180761e-06,0.0,0.0,1
Guatemala,2020-03-15,2645,1.0,0.0,0.0,Guatemala,17915.568,5.581737626180762e-08,5.581737626180761e-06,0.0,0.0,1.0,5.581737626180762e-08,5.581737626180761e-06,0.0,0.0,2
Guernsey,2020-03-14,2501,1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,,1
Guernsey,2020-03-15,2646,1.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,,2
Guinea,2020-03-13,2371,1.0,0.0,0.0,Guinea,13132.795,7.614525316202682e-08,7.614525316202683e-06,0.0,0.0,1.0,7.614525316202682e-08,7.614525316202683e-06,0.0,0.0,1
Guinea,2020-03-14,2502,1.0,0.0,0.0,Guinea,13132.795,7.614525316202682e-08,7.614525316202683e-06,0.0,0.0,1.0,7.614525316202682e-08,7.614525316202683e-06,0.0,0.0,2
Guinea,2020-03-15,2647,1.0,0.0,0.0,Guinea,13132.795,7.614525316202682e-08,7.614525316202683e-06,0.0,0.0,1.0,7.614525316202682e-08,7.614525316202683e-06,0.0,0.0,3
Guyana,2020-03-12,2248,1.0,1.0,0.0,Guyana,786.552,1.2713717592733856e-06,0.00012713717592733855,1.0,100.0,1.0,1.2713717592733856e-06,0.00012713717592733855,0.0,0.0,1
Guyana,2020-03-13,2372,1.0,1.0,0.0,Guyana,786.552,1.2713717592733856e-06,0.00012713717592733855,1.0,100.0,1.0,1.2713717592733856e-06,0.00012713717592733855,0.0,0.0,2
Guyana,2020-03-14,2503,1.0,1.0,0.0,Guyana,786.552,1.2713717592733856e-06,0.00012713717592733855,1.0,100.0,1.0,1.2713717592733856e-06,0.00012713717592733855,0.0,0.0,3
